Estacion;Fecha inicial;PM10
ZIPAQUIRA - URBANO;2024-02-08 09:59;11.4
ZIPAQUIRA - URBANO;2024-02-08 08:59;42.51
ZIPAQUIRA - URBANO;2024-02-08 07:59;32.89
ZIPAQUIRA - URBANO;2024-02-08 06:59;38.0
ZIPAQUIRA - URBANO;2024-02-08 05:59;44.86
ZIPAQUIRA - URBANO;2024-02-08 04:59;48.27
ZIPAQUIRA - URBANO;2024-02-08 03:59;19.27
ZIPAQUIRA - URBANO;2024-02-08 02:59;22.23
ZIPAQUIRA - URBANO;2024-02-08 01:59;22.1
ZIPAQUIRA - URBANO;2024-02-08 00:59;11.41
ZIPAQUIRA - URBANO;2024-02-07 23:59;9.96
ZIPAQUIRA - URBANO;2024-02-07 22:59;15.92
ZIPAQUIRA - URBANO;2024-02-07 21:59;18.3
ZIPAQUIRA - URBANO;2024-02-07 20:59;20.7
ZIPAQUIRA - URBANO;2024-02-07 19:59;11.7
ZIPAQUIRA - URBANO;2024-02-07 18:59;20.53
ZIPAQUIRA - URBANO;2024-02-07 17:59;17.9
ZIPAQUIRA - URBANO;2024-02-07 16:59;10.38
ZIPAQUIRA - URBANO;2024-02-07 15:59;8.82
ZIPAQUIRA - URBANO;2024-02-07 14:59;10.25
ZIPAQUIRA - URBANO;2024-02-07 13:59;6.3
ZIPAQUIRA - URBANO;2024-02-07 12:59;8.58
ZIPAQUIRA - URBANO;2024-02-07 11:59;8.09
ZIPAQUIRA - URBANO;2024-02-07 10:59;7.1
ZIPAQUIRA - URBANO;2024-02-07 09:59;7.94
ZIPAQUIRA - URBANO;2024-02-07 08:59;9.41
ZIPAQUIRA - URBANO;2024-02-07 07:59;19.36
ZIPAQUIRA - URBANO;2024-02-07 06:59;19.04
ZIPAQUIRA - URBANO;2024-02-07 05:59;19.34
ZIPAQUIRA - URBANO;2024-02-07 04:59;13.07
ZIPAQUIRA - URBANO;2024-02-07 03:59;20.57
ZIPAQUIRA - URBANO;2024-02-07 02:59;27.39
ZIPAQUIRA - URBANO;2024-02-07 01:59;22.63
ZIPAQUIRA - URBANO;2024-02-07 00:59;19.54
ZIPAQUIRA - URBANO;2024-02-06 23:59;21.17
ZIPAQUIRA - URBANO;2024-02-06 22:59;17.97
ZIPAQUIRA - URBANO;2024-02-06 21:59;17.39
ZIPAQUIRA - URBANO;2024-02-06 20:59;18.08
ZIPAQUIRA - URBANO;2024-02-06 19:59;14.48
ZIPAQUIRA - URBANO;2024-02-06 18:59;14.14
ZIPAQUIRA - URBANO;2024-02-06 17:59;12.39
ZIPAQUIRA - URBANO;2024-02-06 16:59;13.63
ZIPAQUIRA - URBANO;2024-02-06 15:59;10.2
ZIPAQUIRA - URBANO;2024-02-06 14:59;8.4
ZIPAQUIRA - URBANO;2024-02-06 12:59;6.74
ZIPAQUIRA - URBANO;2024-02-06 11:59;12.36
ZIPAQUIRA - URBANO;2024-02-06 10:59;17.74
ZIPAQUIRA - URBANO;2024-02-06 09:59;14.29
ZIPAQUIRA - URBANO;2024-02-06 08:59;8.98
ZIPAQUIRA - URBANO;2024-02-06 07:59;15.74
ZIPAQUIRA - URBANO;2024-02-06 06:59;21.46
ZIPAQUIRA - URBANO;2024-02-06 05:59;11.76
ZIPAQUIRA - URBANO;2024-02-06 04:59;12.4
ZIPAQUIRA - URBANO;2024-02-06 03:59;13.25
ZIPAQUIRA - URBANO;2024-02-06 02:59;15.0
ZIPAQUIRA - URBANO;2024-02-06 01:59;16.39
ZIPAQUIRA - URBANO;2024-02-06 00:59;19.32
ZIPAQUIRA - URBANO;2024-02-05 23:59;11.56
ZIPAQUIRA - URBANO;2024-02-05 22:59;11.48
ZIPAQUIRA - URBANO;2024-02-05 21:59;11.19
ZIPAQUIRA - URBANO;2024-02-05 20:59;9.93
ZIPAQUIRA - URBANO;2024-02-05 19:59;9.64
ZIPAQUIRA - URBANO;2024-02-05 18:59;7.05
ZIPAQUIRA - URBANO;2024-02-05 17:59;4.67
ZIPAQUIRA - URBANO;2024-02-05 16:59;6.81
ZIPAQUIRA - URBANO;2024-02-05 15:59;7.04
ZIPAQUIRA - URBANO;2024-02-05 14:59;8.32
ZIPAQUIRA - URBANO;2024-02-05 13:59;14.66
ZIPAQUIRA - URBANO;2024-02-05 12:59;8.69
ZIPAQUIRA - URBANO;2024-02-05 11:59;12.56
ZIPAQUIRA - URBANO;2024-02-05 10:59;13.61
ZIPAQUIRA - URBANO;2024-02-05 09:59;10.75
ZIPAQUIRA - URBANO;2024-02-05 08:59;16.3
ZIPAQUIRA - URBANO;2024-02-05 07:59;13.99
ZIPAQUIRA - URBANO;2024-02-05 06:59;14.4
ZIPAQUIRA - URBANO;2024-02-05 05:59;11.91
ZIPAQUIRA - URBANO;2024-02-05 04:59;16.15
ZIPAQUIRA - URBANO;2024-02-05 03:59;9.16
ZIPAQUIRA - URBANO;2024-02-05 02:59;8.53
ZIPAQUIRA - URBANO;2024-02-05 01:59;4.94
ZIPAQUIRA - URBANO;2024-02-05 00:59;5.96
ZIPAQUIRA - URBANO;2024-02-04 23:59;9.04
ZIPAQUIRA - URBANO;2024-02-04 22:59;12.83
ZIPAQUIRA - URBANO;2024-02-04 21:59;11.95
ZIPAQUIRA - URBANO;2024-02-04 20:59;12.4
ZIPAQUIRA - URBANO;2024-02-04 19:59;10.68
ZIPAQUIRA - URBANO;2024-02-04 18:59;9.17
ZIPAQUIRA - URBANO;2024-02-04 17:59;8.34
ZIPAQUIRA - URBANO;2024-02-04 16:59;6.31
ZIPAQUIRA - URBANO;2024-02-04 15:59;5.47
ZIPAQUIRA - URBANO;2024-02-04 14:59;5.05
ZIPAQUIRA - URBANO;2024-02-04 13:59;6.02
ZIPAQUIRA - URBANO;2024-02-04 12:59;6.27
ZIPAQUIRA - URBANO;2024-02-04 11:59;4.74
ZIPAQUIRA - URBANO;2024-02-04 10:59;7.03
ZIPAQUIRA - URBANO;2024-02-04 09:59;8.58
ZIPAQUIRA - URBANO;2024-02-04 08:59;16.49
ZIPAQUIRA - URBANO;2024-02-04 07:59;13.81
ZIPAQUIRA - URBANO;2024-02-04 06:59;10.97
ZIPAQUIRA - URBANO;2024-02-04 05:59;9.19
ZIPAQUIRA - URBANO;2024-02-04 04:59;4.01
ZIPAQUIRA - URBANO;2024-02-04 03:59;3.1
ZIPAQUIRA - URBANO;2024-02-04 01:59;7.65
ZIPAQUIRA - URBANO;2024-02-04 00:59;9.62
ZIPAQUIRA - URBANO;2024-02-03 23:59;14.25
ZIPAQUIRA - URBANO;2024-02-03 22:59;16.6
ZIPAQUIRA - URBANO;2024-02-03 21:59;16.12
ZIPAQUIRA - URBANO;2024-02-03 20:59;21.02
ZIPAQUIRA - URBANO;2024-02-03 19:59;17.9
ZIPAQUIRA - URBANO;2024-02-03 18:59;10.93
ZIPAQUIRA - URBANO;2024-02-03 17:59;8.02
ZIPAQUIRA - URBANO;2024-02-03 16:59;7.49
ZIPAQUIRA - URBANO;2024-02-03 15:59;6.26
ZIPAQUIRA - URBANO;2024-02-03 13:59;7.74
ZIPAQUIRA - URBANO;2024-02-03 12:59;7.95
ZIPAQUIRA - URBANO;2024-02-03 11:59;13.08
ZIPAQUIRA - URBANO;2024-02-03 10:59;14.8
ZIPAQUIRA - URBANO;2024-02-03 09:59;16.51
ZIPAQUIRA - URBANO;2024-02-03 08:59;18.45
ZIPAQUIRA - URBANO;2024-02-03 07:59;31.29
ZIPAQUIRA - URBANO;2024-02-03 06:59;32.23
ZIPAQUIRA - URBANO;2024-02-03 05:59;27.54
ZIPAQUIRA - URBANO;2024-02-03 04:59;24.02
ZIPAQUIRA - URBANO;2024-02-03 03:59;24.29
ZIPAQUIRA - URBANO;2024-02-03 02:59;23.22
ZIPAQUIRA - URBANO;2024-02-03 01:59;21.56
ZIPAQUIRA - URBANO;2024-02-03 00:59;16.4
ZIPAQUIRA - URBANO;2024-02-02 23:59;15.29
ZIPAQUIRA - URBANO;2024-02-02 22:59;14.97
ZIPAQUIRA - URBANO;2024-02-02 21:59;16.25
ZIPAQUIRA - URBANO;2024-02-02 20:59;19.33
ZIPAQUIRA - URBANO;2024-02-02 19:59;19.15
ZIPAQUIRA - URBANO;2024-02-02 18:59;21.04
ZIPAQUIRA - URBANO;2024-02-02 17:59;24.73
ZIPAQUIRA - URBANO;2024-02-02 16:59;20.43
ZIPAQUIRA - URBANO;2024-02-02 15:59;12.66
ZIPAQUIRA - URBANO;2024-02-02 14:59;10.51
ZIPAQUIRA - URBANO;2024-02-02 13:59;12.64
ZIPAQUIRA - URBANO;2024-02-02 12:59;11.84
ZIPAQUIRA - URBANO;2024-02-02 11:59;14.2
ZIPAQUIRA - URBANO;2024-02-02 10:59;15.34
ZIPAQUIRA - URBANO;2024-02-02 09:59;19.02
ZIPAQUIRA - URBANO;2024-02-02 08:59;19.54
ZIPAQUIRA - URBANO;2024-02-02 07:59;22.99
ZIPAQUIRA - URBANO;2024-02-02 06:59;39.78
ZIPAQUIRA - URBANO;2024-02-02 05:59;28.22
ZIPAQUIRA - URBANO;2024-02-02 04:59;17.21
ZIPAQUIRA - URBANO;2024-02-02 03:59;16.68
ZIPAQUIRA - URBANO;2024-02-02 02:59;15.91
ZIPAQUIRA - URBANO;2024-02-02 01:59;17.67
ZIPAQUIRA - URBANO;2024-02-02 00:59;15.38
ZIPAQUIRA - URBANO;2024-02-01 23:59;17.59
ZIPAQUIRA - URBANO;2024-02-01 22:59;16.78
ZIPAQUIRA - URBANO;2024-02-01 21:59;18.21
ZIPAQUIRA - URBANO;2024-02-01 20:59;24.57
ZIPAQUIRA - URBANO;2024-02-01 19:59;25.47
ZIPAQUIRA - URBANO;2024-02-01 18:59;26.31
ZIPAQUIRA - URBANO;2024-02-01 17:59;25.78
ZIPAQUIRA - URBANO;2024-02-01 16:59;23.1
ZIPAQUIRA - URBANO;2024-02-01 15:59;22.16
ZIPAQUIRA - URBANO;2024-02-01 14:59;12.96
ZIPAQUIRA - URBANO;2024-02-01 13:59;12.91
ZIPAQUIRA - URBANO;2024-02-01 12:59;12.55
ZIPAQUIRA - URBANO;2024-02-01 11:59;11.37
ZIPAQUIRA - URBANO;2024-02-01 10:59;15.38
ZIPAQUIRA - URBANO;2024-02-01 09:59;16.48
ZIPAQUIRA - URBANO;2024-02-01 08:59;28.19
ZIPAQUIRA - URBANO;2024-02-01 07:59;36.58
ZIPAQUIRA - URBANO;2024-02-01 06:59;38.17
ZIPAQUIRA - URBANO;2024-02-01 05:59;26.41
ZIPAQUIRA - URBANO;2024-02-01 04:59;27.36
ZIPAQUIRA - URBANO;2024-02-01 03:59;13.56
ZIPAQUIRA - URBANO;2024-02-01 02:59;15.08
ZIPAQUIRA - URBANO;2024-02-01 01:59;8.13
ZIPAQUIRA - URBANO;2024-02-01 00:59;11.43
ZIPAQUIRA - URBANO;2024-01-31 23:59;12.53
ZIPAQUIRA - URBANO;2024-01-31 22:59;16.44
ZIPAQUIRA - URBANO;2024-01-31 21:59;15.74
ZIPAQUIRA - URBANO;2024-01-31 20:59;15.28
ZIPAQUIRA - URBANO;2024-01-31 19:59;13.17
ZIPAQUIRA - URBANO;2024-01-31 18:59;22.22
ZIPAQUIRA - URBANO;2024-01-31 17:59;25.77
ZIPAQUIRA - URBANO;2024-01-31 16:59;20.63
ZIPAQUIRA - URBANO;2024-01-31 15:59;17.56
ZIPAQUIRA - URBANO;2024-01-31 14:59;15.03
ZIPAQUIRA - URBANO;2024-01-31 13:59;13.53
ZIPAQUIRA - URBANO;2024-01-31 12:59;13.03
ZIPAQUIRA - URBANO;2024-01-31 11:59;14.28
ZIPAQUIRA - URBANO;2024-01-31 10:59;13.3
ZIPAQUIRA - URBANO;2024-01-31 09:59;23.42
ZIPAQUIRA - URBANO;2024-01-31 08:59;58.88
ZIPAQUIRA - URBANO;2024-01-31 07:59;53.21
ZIPAQUIRA - URBANO;2024-01-31 06:59;63.46
ZIPAQUIRA - URBANO;2024-01-31 05:59;62.57
ZIPAQUIRA - URBANO;2024-01-31 04:59;52.46
ZIPAQUIRA - URBANO;2024-01-31 03:59;41.76
ZIPAQUIRA - URBANO;2024-01-31 02:59;35.56
ZIPAQUIRA - URBANO;2024-01-31 01:59;26.85
ZIPAQUIRA - URBANO;2024-01-31 00:59;19.5
ZIPAQUIRA - URBANO;2024-01-30 23:59;18.73
ZIPAQUIRA - URBANO;2024-01-30 22:59;18.69
ZIPAQUIRA - URBANO;2024-01-30 21:59;24.67
ZIPAQUIRA - URBANO;2024-01-30 20:59;25.52
ZIPAQUIRA - URBANO;2024-01-30 19:59;22.06
ZIPAQUIRA - URBANO;2024-01-30 18:59;22.01
ZIPAQUIRA - URBANO;2024-01-30 17:59;24.1
ZIPAQUIRA - URBANO;2024-01-30 16:59;26.73
ZIPAQUIRA - URBANO;2024-01-30 15:59;23.86
ZIPAQUIRA - URBANO;2024-01-30 14:59;18.62
ZIPAQUIRA - URBANO;2024-01-30 13:59;10.43
ZIPAQUIRA - URBANO;2024-01-30 12:59;14.59
ZIPAQUIRA - URBANO;2024-01-30 11:59;17.87
ZIPAQUIRA - URBANO;2024-01-30 10:59;17.52
ZIPAQUIRA - URBANO;2024-01-30 09:59;23.53
ZIPAQUIRA - URBANO;2024-01-30 08:59;64.04
ZIPAQUIRA - URBANO;2024-01-30 07:59;54.84
ZIPAQUIRA - URBANO;2024-01-30 06:59;35.18
ZIPAQUIRA - URBANO;2024-01-30 05:59;43.42
ZIPAQUIRA - URBANO;2024-01-30 04:59;46.17
ZIPAQUIRA - URBANO;2024-01-30 03:59;31.94
ZIPAQUIRA - URBANO;2024-01-30 02:59;23.01
ZIPAQUIRA - URBANO;2024-01-30 01:59;19.12
ZIPAQUIRA - URBANO;2024-01-30 00:59;18.49
ZIPAQUIRA - URBANO;2024-01-29 23:59;22.48
ZIPAQUIRA - URBANO;2024-01-29 22:59;24.66
ZIPAQUIRA - URBANO;2024-01-29 21:59;22.88
ZIPAQUIRA - URBANO;2024-01-29 20:59;26.94
ZIPAQUIRA - URBANO;2024-01-29 19:59;23.5
ZIPAQUIRA - URBANO;2024-01-29 18:59;18.73
ZIPAQUIRA - URBANO;2024-01-29 17:59;25.05
ZIPAQUIRA - URBANO;2024-01-29 16:59;28.55
ZIPAQUIRA - URBANO;2024-01-29 15:59;27.28
ZIPAQUIRA - URBANO;2024-01-29 14:59;26.23
ZIPAQUIRA - URBANO;2024-01-29 13:59;10.03
ZIPAQUIRA - URBANO;2024-01-29 12:59;8.06
ZIPAQUIRA - URBANO;2024-01-29 11:59;9.16
ZIPAQUIRA - URBANO;2024-01-29 10:59;11.8
ZIPAQUIRA - URBANO;2024-01-29 09:59;15.84
ZIPAQUIRA - URBANO;2024-01-29 08:59;15.3
ZIPAQUIRA - URBANO;2024-01-29 07:59;18.51
ZIPAQUIRA - URBANO;2024-01-29 06:59;22.58
ZIPAQUIRA - URBANO;2024-01-29 05:59;19.63
ZIPAQUIRA - URBANO;2024-01-29 04:59;18.69
ZIPAQUIRA - URBANO;2024-01-29 03:59;18.92
ZIPAQUIRA - URBANO;2024-01-29 02:59;16.12
ZIPAQUIRA - URBANO;2024-01-29 01:59;16.67
ZIPAQUIRA - URBANO;2024-01-29 00:59;17.66
ZIPAQUIRA - URBANO;2024-01-28 23:59;17.94
ZIPAQUIRA - URBANO;2024-01-28 22:59;18.42
ZIPAQUIRA - URBANO;2024-01-28 21:59;18.28
ZIPAQUIRA - URBANO;2024-01-28 20:59;17.3
ZIPAQUIRA - URBANO;2024-01-28 19:59;16.11
ZIPAQUIRA - URBANO;2024-01-28 18:59;13.06
ZIPAQUIRA - URBANO;2024-01-28 16:59;21.9
ZIPAQUIRA - URBANO;2024-01-28 15:59;18.99
ZIPAQUIRA - URBANO;2024-01-28 14:59;19.85
ZIPAQUIRA - URBANO;2024-01-28 13:59;18.4
ZIPAQUIRA - URBANO;2024-01-28 12:59;18.87
ZIPAQUIRA - URBANO;2024-01-28 11:59;18.42
ZIPAQUIRA - URBANO;2024-01-28 10:59;18.39
ZIPAQUIRA - URBANO;2024-01-28 09:59;19.35
ZIPAQUIRA - URBANO;2024-01-28 08:59;29.32
ZIPAQUIRA - URBANO;2024-01-28 07:59;40.04
ZIPAQUIRA - URBANO;2024-01-28 06:59;47.98
ZIPAQUIRA - URBANO;2024-01-28 05:59;48.37
ZIPAQUIRA - URBANO;2024-01-28 04:59;46.51
ZIPAQUIRA - URBANO;2024-01-28 03:59;43.55
ZIPAQUIRA - URBANO;2024-01-28 02:59;39.9
ZIPAQUIRA - URBANO;2024-01-28 01:59;31.27
ZIPAQUIRA - URBANO;2024-01-28 00:59;35.6
ZIPAQUIRA - URBANO;2024-01-27 23:59;38.59
ZIPAQUIRA - URBANO;2024-01-27 22:59;33.19
ZIPAQUIRA - URBANO;2024-01-27 21:59;30.74
ZIPAQUIRA - URBANO;2024-01-27 20:59;53.48
ZIPAQUIRA - URBANO;2024-01-27 19:59;33.66
ZIPAQUIRA - URBANO;2024-01-27 18:59;28.73
ZIPAQUIRA - URBANO;2024-01-27 17:59;22.95
ZIPAQUIRA - URBANO;2024-01-27 16:59;24.8
ZIPAQUIRA - URBANO;2024-01-27 15:59;20.84
ZIPAQUIRA - URBANO;2024-01-27 14:59;19.7
ZIPAQUIRA - URBANO;2024-01-27 13:59;21.29
ZIPAQUIRA - URBANO;2024-01-27 12:59;17.75
ZIPAQUIRA - URBANO;2024-01-27 11:59;18.72
ZIPAQUIRA - URBANO;2024-01-27 10:59;25.09
ZIPAQUIRA - URBANO;2024-01-27 09:59;24.64
ZIPAQUIRA - URBANO;2024-01-27 08:59;44.12
ZIPAQUIRA - URBANO;2024-01-27 07:59;88.73
ZIPAQUIRA - URBANO;2024-01-27 06:59;101.52
ZIPAQUIRA - URBANO;2024-01-27 05:59;77.34
ZIPAQUIRA - URBANO;2024-01-27 04:59;84.44
ZIPAQUIRA - URBANO;2024-01-27 03:59;69.2
ZIPAQUIRA - URBANO;2024-01-27 02:59;56.09
ZIPAQUIRA - URBANO;2024-01-27 01:59;61.17
ZIPAQUIRA - URBANO;2024-01-27 00:59;54.32
ZIPAQUIRA - URBANO;2024-01-26 23:59;33.72
ZIPAQUIRA - URBANO;2024-01-26 22:59;19.62
ZIPAQUIRA - URBANO;2024-01-26 21:59;23.2
ZIPAQUIRA - URBANO;2024-01-26 20:59;24.7
ZIPAQUIRA - URBANO;2024-01-26 19:59;26.38
ZIPAQUIRA - URBANO;2024-01-26 18:59;27.45
ZIPAQUIRA - URBANO;2024-01-26 17:59;21.82
ZIPAQUIRA - URBANO;2024-01-26 16:59;22.56
ZIPAQUIRA - URBANO;2024-01-26 15:59;18.3
ZIPAQUIRA - URBANO;2024-01-26 14:59;19.27
ZIPAQUIRA - URBANO;2024-01-26 13:59;17.32
ZIPAQUIRA - URBANO;2024-01-26 12:59;16.38
ZIPAQUIRA - URBANO;2024-01-26 11:59;24.89
ZIPAQUIRA - URBANO;2024-01-26 10:59;34.27
ZIPAQUIRA - URBANO;2024-01-26 09:59;33.26
ZIPAQUIRA - URBANO;2024-01-26 08:59;52.75
ZIPAQUIRA - URBANO;2024-01-26 07:59;101.91
ZIPAQUIRA - URBANO;2024-01-26 06:59;111.49
ZIPAQUIRA - URBANO;2024-01-26 05:59;99.66
ZIPAQUIRA - URBANO;2024-01-26 04:59;96.94
ZIPAQUIRA - URBANO;2024-01-26 03:59;93.06
ZIPAQUIRA - URBANO;2024-01-26 02:59;99.51
ZIPAQUIRA - URBANO;2024-01-26 01:59;131.38
ZIPAQUIRA - URBANO;2024-01-26 00:59;105.3
ZIPAQUIRA - URBANO;2024-01-25 23:59;42.12
ZIPAQUIRA - URBANO;2024-01-25 22:59;25.81
ZIPAQUIRA - URBANO;2024-01-25 21:59;23.61
ZIPAQUIRA - URBANO;2024-01-25 20:59;21.87
ZIPAQUIRA - URBANO;2024-01-25 20:00;21.96
ZIPAQUIRA - URBANO;2024-01-25 19:00;21.36
ZIPAQUIRA - URBANO;2024-01-25 18:00;21.67
ZIPAQUIRA - URBANO;2024-01-25 16:59;21.51
ZIPAQUIRA - URBANO;2024-01-25 15:59;15.75
ZIPAQUIRA - URBANO;2024-01-25 14:59;20.36
ZIPAQUIRA - URBANO;2024-01-25 13:59;21.52
ZIPAQUIRA - URBANO;2024-01-25 12:59;22.2
ZIPAQUIRA - URBANO;2024-01-25 11:59;29.12
ZIPAQUIRA - URBANO;2024-01-25 10:59;37.64
ZIPAQUIRA - URBANO;2024-01-25 09:59;63.54
ZIPAQUIRA - URBANO;2024-01-25 08:59;121.69
ZIPAQUIRA - URBANO;2024-01-25 07:59;79.52
ZIPAQUIRA - URBANO;2024-01-25 06:59;59.33
ZIPAQUIRA - URBANO;2024-01-25 05:59;55.26
ZIPAQUIRA - URBANO;2024-01-25 04:59;56.66
ZIPAQUIRA - URBANO;2024-01-25 03:59;40.04
ZIPAQUIRA - URBANO;2024-01-25 02:59;27.59
ZIPAQUIRA - URBANO;2024-01-25 01:59;33.73
ZIPAQUIRA - URBANO;2024-01-25 00:59;11.69
ZIPAQUIRA - URBANO;2024-01-24 23:59;23.6
ZIPAQUIRA - URBANO;2024-01-24 22:59;21.98
ZIPAQUIRA - URBANO;2024-01-24 21:59;17.94
ZIPAQUIRA - URBANO;2024-01-24 20:59;12.79
ZIPAQUIRA - URBANO;2024-01-24 19:59;15.11
ZIPAQUIRA - URBANO;2024-01-24 18:59;23.13
ZIPAQUIRA - URBANO;2024-01-24 17:59;15.93
ZIPAQUIRA - URBANO;2024-01-24 16:59;12.77
ZIPAQUIRA - URBANO;2024-01-24 15:59;13.76
ZIPAQUIRA - URBANO;2024-01-24 14:59;12.4
ZIPAQUIRA - URBANO;2024-01-24 13:59;36.51
ZIPAQUIRA - URBANO;2024-01-24 12:59;32.62
ZIPAQUIRA - URBANO;2024-01-24 11:59;35.44
ZIPAQUIRA - URBANO;2024-01-24 10:59;28.21
ZIPAQUIRA - URBANO;2024-01-24 09:59;26.12
ZIPAQUIRA - URBANO;2024-01-24 08:59;21.61
ZIPAQUIRA - URBANO;2024-01-24 07:59;64.86
ZIPAQUIRA - URBANO;2024-01-24 06:59;66.17
ZIPAQUIRA - URBANO;2024-01-24 05:59;52.64
ZIPAQUIRA - URBANO;2024-01-24 04:59;27.61
ZIPAQUIRA - URBANO;2024-01-24 03:59;28.14
ZIPAQUIRA - URBANO;2024-01-24 02:59;24.34
ZIPAQUIRA - URBANO;2024-01-24 01:59;20.7
ZIPAQUIRA - URBANO;2024-01-24 00:59;19.93
ZIPAQUIRA - URBANO;2024-01-23 23:59;18.01
ZIPAQUIRA - URBANO;2024-01-23 22:59;13.53
ZIPAQUIRA - URBANO;2024-01-23 21:59;14.89
ZIPAQUIRA - URBANO;2024-01-23 20:59;14.2
ZIPAQUIRA - URBANO;2024-01-23 19:59;21.63
ZIPAQUIRA - URBANO;2024-01-23 18:59;25.89
ZIPAQUIRA - URBANO;2024-01-23 17:59;16.66
ZIPAQUIRA - URBANO;2024-01-23 16:59;11.95
ZIPAQUIRA - URBANO;2024-01-23 15:59;12.48
ZIPAQUIRA - URBANO;2024-01-23 14:59;15.84
ZIPAQUIRA - URBANO;2024-01-23 13:59;16.37
ZIPAQUIRA - URBANO;2024-01-23 12:59;16.17
ZIPAQUIRA - URBANO;2024-01-23 11:59;16.09
ZIPAQUIRA - URBANO;2024-01-23 10:59;16.24
ZIPAQUIRA - URBANO;2024-01-23 09:59;16.7
ZIPAQUIRA - URBANO;2024-01-23 08:59;12.96
ZIPAQUIRA - URBANO;2024-01-23 07:59;46.98
ZIPAQUIRA - URBANO;2024-01-23 06:59;68.32
ZIPAQUIRA - URBANO;2024-01-23 05:59;46.76
ZIPAQUIRA - URBANO;2024-01-23 04:59;33.65
ZIPAQUIRA - URBANO;2024-01-23 03:59;26.78
ZIPAQUIRA - URBANO;2024-01-23 02:59;20.3
ZIPAQUIRA - URBANO;2024-01-23 01:59;24.02
ZIPAQUIRA - URBANO;2024-01-23 00:59;24.57
ZIPAQUIRA - URBANO;2024-01-22 23:59;21.24
ZIPAQUIRA - URBANO;2024-01-22 22:59;22.33
ZIPAQUIRA - URBANO;2024-01-22 21:59;17.2
ZIPAQUIRA - URBANO;2024-01-22 20:59;21.81
ZIPAQUIRA - URBANO;2024-01-22 19:59;20.8
ZIPAQUIRA - URBANO;2024-01-22 18:59;24.01
ZIPAQUIRA - URBANO;2024-01-22 17:59;23.54
ZIPAQUIRA - URBANO;2024-01-22 16:59;7.97
ZIPAQUIRA - URBANO;2024-01-22 15:59;6.92
ZIPAQUIRA - URBANO;2024-01-22 14:59;11.2
ZIPAQUIRA - URBANO;2024-01-22 13:59;10.0
ZIPAQUIRA - URBANO;2024-01-22 12:59;9.06
ZIPAQUIRA - URBANO;2024-01-22 11:59;12.63
ZIPAQUIRA - URBANO;2024-01-22 10:59;14.2
ZIPAQUIRA - URBANO;2024-01-22 09:59;11.8
ZIPAQUIRA - URBANO;2024-01-22 08:59;15.69
ZIPAQUIRA - URBANO;2024-01-22 07:59;22.51
ZIPAQUIRA - URBANO;2024-01-22 06:59;32.1
ZIPAQUIRA - URBANO;2024-01-22 05:59;19.07
ZIPAQUIRA - URBANO;2024-01-22 04:59;21.88
ZIPAQUIRA - URBANO;2024-01-22 03:59;14.6
ZIPAQUIRA - URBANO;2024-01-22 02:59;8.65
ZIPAQUIRA - URBANO;2024-01-22 01:59;9.79
ZIPAQUIRA - URBANO;2024-01-22 00:59;13.35
ZIPAQUIRA - URBANO;2024-01-21 23:59;10.23
ZIPAQUIRA - URBANO;2024-01-21 22:59;11.22
ZIPAQUIRA - URBANO;2024-01-21 21:59;16.09
ZIPAQUIRA - URBANO;2024-01-21 20:59;18.33
ZIPAQUIRA - URBANO;2024-01-21 19:59;16.23
ZIPAQUIRA - URBANO;2024-01-21 18:59;15.63
ZIPAQUIRA - URBANO;2024-01-21 17:59;14.22
ZIPAQUIRA - URBANO;2024-01-21 16:59;10.09
ZIPAQUIRA - URBANO;2024-01-21 15:59;7.69
ZIPAQUIRA - URBANO;2024-01-21 14:59;7.99
ZIPAQUIRA - URBANO;2024-01-21 13:59;6.81
ZIPAQUIRA - URBANO;2024-01-21 12:59;6.59
ZIPAQUIRA - URBANO;2024-01-21 11:59;7.99
ZIPAQUIRA - URBANO;2024-01-21 10:59;7.11
ZIPAQUIRA - URBANO;2024-01-21 09:59;6.83
ZIPAQUIRA - URBANO;2024-01-21 08:59;6.51
ZIPAQUIRA - URBANO;2024-01-21 07:59;7.54
ZIPAQUIRA - URBANO;2024-01-21 06:59;5.05
ZIPAQUIRA - URBANO;2024-01-21 05:59;6.14
ZIPAQUIRA - URBANO;2024-01-21 04:59;10.4
ZIPAQUIRA - URBANO;2024-01-21 03:59;15.96
ZIPAQUIRA - URBANO;2024-01-21 02:59;20.98
ZIPAQUIRA - URBANO;2024-01-21 01:59;23.97
ZIPAQUIRA - URBANO;2024-01-21 00:59;23.09
ZIPAQUIRA - URBANO;2024-01-20 23:59;27.52
ZIPAQUIRA - URBANO;2024-01-20 22:59;13.34
ZIPAQUIRA - URBANO;2024-01-20 21:59;17.63
ZIPAQUIRA - URBANO;2024-01-20 20:59;18.18
ZIPAQUIRA - URBANO;2024-01-20 19:59;19.06
ZIPAQUIRA - URBANO;2024-01-20 18:59;15.84
ZIPAQUIRA - URBANO;2024-01-20 17:59;15.83
ZIPAQUIRA - URBANO;2024-01-20 16:59;14.33
ZIPAQUIRA - URBANO;2024-01-20 15:59;6.37
ZIPAQUIRA - URBANO;2024-01-20 14:59;9.51
ZIPAQUIRA - URBANO;2024-01-20 13:59;8.5
ZIPAQUIRA - URBANO;2024-01-20 12:59;6.42
ZIPAQUIRA - URBANO;2024-01-20 11:59;9.18
