fecha;PM10;CO;OZONO;NO;NO2;NOX;SO2;Vel Viento 10M;Dir Viento 10M;Temperatura;Precipitacion;PM2.5;HR;BBP;Presion Baro;BC
26/02/2024 17:00;54;0,24;25,3;0;0;0;0;1,4;268;18,8;0;28;52,75;0;564;0
26/02/2024 18:00;49;0,24;23,2;0;0;0;0;1,4;267;17,7;0;29;57,57;0;563;0
26/02/2024 19:00;42;0,29;17;0;5,8;5,8;0;0,5;264;15,2;0;25;66;0;564;0
26/02/2024 20:00;80;0,81;2,5;36,6;29,6;66,2;0;0,6;191;14,3;0;37;72,57;0;564;0
26/02/2024 21:00;54;0,45;8,7;8,7;20,1;28,7;0;0,6;240;14,1;0;29;74,63;0;565;0
26/02/2024 22:00;55;0,69;3,7;41,8;24,7;66,5;0;0,5;265;13,3;0;31;76,66;0;565;0
26/02/2024 23:00;40;0,42;4,5;3,5;17;20,6;0;0,6;303;12,1;0;27;79,58;0;565;0
27/02/2024 0:00;59;0,64;2,3;52,4;18,4;70,9;0;0,7;274;11,3;0;28;82,71;0;565;0
27/02/2024 1:00;56;0,91;0;85,1;22,9;108,1;0;0,5;269;11,4;0;34;83,79;0;565;0
27/02/2024 2:00;43;0,62;0;55,2;17,9;73,1;0;0,5;283;10,4;0;30;82,84;0;564;0
27/02/2024 3:00;46;0,54;0;47,8;17,9;65,7;0;0,5;298;11,1;0;22;85,35;0;564;0
27/02/2024 4:00;51;0,57;0;75,5;18,1;93,6;0;0,5;309;11,4;0;34;84,23;0;563;0
27/02/2024 5:00;77;0,79;0;165,1;24,5;189,7;0;0,6;250;11,4;0;47;83,21;0;563;0
27/02/2024 6:00;57;0,67;0,1;56,5;21,7;78,3;0;0,6;283;12;0;40;83,23;0;564;0
27/02/2024 7:00;61;0,81;0,4;63,3;22,4;85,8;0;0,5;305;12,5;0;41;81,95;0;564;0
27/02/2024 8:00;62;0,54;3,4;17,1;20,7;37,9;0;1,2;338;13,9;0;39;76,34;0;565;0
27/02/2024 9:00;60;0,44;10,6;6,6;13,5;20,1;0;1,3;332;16,6;0;39;67,37;0;565;0
27/02/2024 10:00;55;0,41;16;3,8;10,2;14;0;1,3;320;19,1;0;34;57,92;0;565;0
27/02/2024 11:00;50;0,33;25,7;0;6,1;5,9;0;1,1;242;21,5;0;28;48,17;0;565;0
27/02/2024 12:00;44;0,33;31;0;0;0;0;1,2;203;23,8;0;22;38,74;0;564;0
27/02/2024 13:00;40;0,41;41,5;0;0;0;0;1,9;268;24,1;0;27;34,38;0;564;0
27/02/2024 14:00;90;0,41;42,6;0;0;0;0;3,2;258;22;0;43;42,51;0;563;0
27/02/2024 15:00;82;0,32;29,1;0;0;0;0;2,4;253;19,3;0,6;38;62,82;0;563;0
27/02/2024 16:00;66;0,29;27,9;0;0;0;0;2,6;226;22,5;0;31;50,33;0;563;0
27/02/2024 17:00;60;0,27;25,3;0;0;0;0;3,4;263;21,5;0;30;49,29;0;563;0
27/02/2024 18:00;47;0,31;20,1;0;0;0;0;2,6;263;19;0;24;56,66;0;563;0
27/02/2024 19:00;30;0,39;18,3;0;0;0;0;2,1;135;15,2;0;25;65,63;0;563;0
27/02/2024 20:00;32;0,52;8,7;0,9;26,2;27;0;1,2;348;14,6;0;24;70,38;0;564;0
27/02/2024 21:00;46;0,63;3,4;14,6;28,7;43,3;0;0,8;9;13,5;0;25;75,68;0;564;0
27/02/2024 22:00;33;0,35;13,5;0;0;0;0;1;148;14,3;0;24;75,3;0;564;0
27/02/2024 23:00;44;0,52;6,3;12,1;23;35,1;0;1,1;8;13,9;0;29;75,33;0;565;0
28/02/2024 0:00;43;0,44;6,3;0;0;0;0;0,7;298;13,9;0;24;75,44;0;565;0
28/02/2024 1:00;34;0,44;5;0;0;0;0;1;319;13,1;0;28;77,43;0;564;0
28/02/2024 2:00;38;0,42;1,1;10,2;23,4;33,6;0;0,9;346;12,2;0;24;81,16;0;564;0
28/02/2024 3:00;35;0,32;8,4;0;0;0;0;0,9;299;13,1;0;27;79,73;0;563;0
28/02/2024 4:00;36;0,32;8,4;0;0;0;0;1;245;13,5;0;27;77,39;0;563;0
28/02/2024 5:00;33;0,33;7,8;3,7;14;17,7;0;1,1;166;13,2;0;26;74,93;0;563;0
28/02/2024 6:00;30;0,37;7,9;1,7;13,6;15,3;0;1,1;64;12,7;0;25;76,29;0;563;0
28/02/2024 7:00;51;0,58;1,1;23,2;23,2;46,4;0;0,7;307;11,8;0;30;80,89;0;564;0
28/02/2024 8:00;37;0,41;13,9;1,9;9,3;11,2;0;1,4;201;16,1;0;23;77,07;0;564;0
28/02/2024 9:00;35;0,39;15;2,8;7,3;10,1;0;1,6;112;18,1;0;18;61,19;0;565;0
28/02/2024 10:00;36;0,34;18,1;0,6;4,2;4,8;0;1,7;130;21,1;0;19;53,21;0;565;0
28/02/2024 11:00;22;0,32;19,9;0;3,2;3,1;0;2;91;22,5;0;18;46,06;0;564;0
28/02/2024 12:00;24;0,36;19,2;0,7;6;6,7;0;1,8;93;21,5;0;13;45,66;0;564;0
28/02/2024 13:00;39;0,35;25,4;0;5,2;5,1;0;1,7;134;24,2;0;17;40,71;0;563;0
28/02/2024 14:00;49;0,42;35,4;0;0;0;0;1,8;245;23,5;0;22;39,99;0;563;0
28/02/2024 15:00;79;0,33;33,6;0;0;0;0;3,7;266;21,9;0;33;50,71;0;562;0
28/02/2024 16:00;69;0,31;25,8;0;0;0;0;2,9;243;22,4;0;32;52,11;0;562;0
28/02/2024 17:00;59;0,32;23,2;0;0;0;0;2,7;262;20,1;0;29;55,27;0;563;0
28/02/2024 18:00;50;0,4;17,6;0;0;0;0;1,4;257;18;0;29;63,44;0;563;0
28/02/2024 19:00;55;0,7;7,4;0,6;32,1;32,7;0;0,9;190;17;0;33;67,94;0;563;0
28/02/2024 20:00;46;0,53;10;0;0;0;0;0,8;254;16,2;0;29;71,73;0;564;0
28/02/2024 21:00;48;0,35;12,9;0;0;0;0;1,5;267;15,7;0;26;76,44;0;564;0
28/02/2024 22:00;43;0,34;12,5;0;0;0;0;0,9;271;15,4;0;28;77,62;0;565;0
28/02/2024 23:00;46;0,46;7,3;0;0;0;0;1;335;15,1;0;28;76,27;0;565;0
