Estacion;Fecha inicial;PM2.5
ZIPAQUIRA - URBANO;2024-01-31 07:59;29.68
ZIPAQUIRA - URBANO;2024-01-31 06:59;32.21
ZIPAQUIRA - URBANO;2024-01-31 05:59;31.21
ZIPAQUIRA - URBANO;2024-01-31 04:59;31.15
ZIPAQUIRA - URBANO;2024-01-31 03:59;25.06
ZIPAQUIRA - URBANO;2024-01-31 02:59;21.0
ZIPAQUIRA - URBANO;2024-01-31 01:59;16.39
ZIPAQUIRA - URBANO;2024-01-31 00:59;13.58
ZIPAQUIRA - URBANO;2024-01-30 23:59;13.93
ZIPAQUIRA - URBANO;2024-01-30 22:59;12.45
ZIPAQUIRA - URBANO;2024-01-30 21:59;16.29
ZIPAQUIRA - URBANO;2024-01-30 20:59;14.26
ZIPAQUIRA - URBANO;2024-01-30 19:59;12.85
ZIPAQUIRA - URBANO;2024-01-30 18:59;11.38
ZIPAQUIRA - URBANO;2024-01-30 17:59;10.74
ZIPAQUIRA - URBANO;2024-01-30 16:59;11.69
ZIPAQUIRA - URBANO;2024-01-30 15:59;11.25
ZIPAQUIRA - URBANO;2024-01-30 14:59;8.5
ZIPAQUIRA - URBANO;2024-01-30 13:59;5.83
ZIPAQUIRA - URBANO;2024-01-30 12:59;8.65
ZIPAQUIRA - URBANO;2024-01-30 11:59;10.42
ZIPAQUIRA - URBANO;2024-01-30 10:59;10.41
ZIPAQUIRA - URBANO;2024-01-30 09:59;13.84
ZIPAQUIRA - URBANO;2024-01-30 08:59;41.33
ZIPAQUIRA - URBANO;2024-01-30 07:59;36.01
ZIPAQUIRA - URBANO;2024-01-30 06:59;25.72
ZIPAQUIRA - URBANO;2024-01-30 05:59;24.99
ZIPAQUIRA - URBANO;2024-01-30 04:59;24.65
ZIPAQUIRA - URBANO;2024-01-30 03:59;19.46
ZIPAQUIRA - URBANO;2024-01-30 02:59;16.03
ZIPAQUIRA - URBANO;2024-01-30 01:59;13.62
ZIPAQUIRA - URBANO;2024-01-30 00:59;13.04
ZIPAQUIRA - URBANO;2024-01-29 23:59;15.8
ZIPAQUIRA - URBANO;2024-01-29 22:59;16.73
ZIPAQUIRA - URBANO;2024-01-29 21:59;15.32
ZIPAQUIRA - URBANO;2024-01-29 20:59;16.67
ZIPAQUIRA - URBANO;2024-01-29 19:59;13.25
ZIPAQUIRA - URBANO;2024-01-29 18:59;9.73
ZIPAQUIRA - URBANO;2024-01-29 17:59;10.67
ZIPAQUIRA - URBANO;2024-01-29 16:59;12.23
ZIPAQUIRA - URBANO;2024-01-29 15:59;11.84
ZIPAQUIRA - URBANO;2024-01-29 14:59;11.34
ZIPAQUIRA - URBANO;2024-01-29 13:59;4.28
ZIPAQUIRA - URBANO;2024-01-29 12:59;3.5
ZIPAQUIRA - URBANO;2024-01-29 11:59;3.75
ZIPAQUIRA - URBANO;2024-01-29 10:59;6.26
ZIPAQUIRA - URBANO;2024-01-29 09:59;9.84
ZIPAQUIRA - URBANO;2024-01-29 08:59;9.2
ZIPAQUIRA - URBANO;2024-01-29 07:59;10.36
ZIPAQUIRA - URBANO;2024-01-29 06:59;11.78
ZIPAQUIRA - URBANO;2024-01-29 05:59;11.86
ZIPAQUIRA - URBANO;2024-01-29 04:59;11.49
ZIPAQUIRA - URBANO;2024-01-29 03:59;12.8
ZIPAQUIRA - URBANO;2024-01-29 02:59;12.16
ZIPAQUIRA - URBANO;2024-01-29 01:59;12.39
ZIPAQUIRA - URBANO;2024-01-29 00:59;12.34
ZIPAQUIRA - URBANO;2024-01-28 23:59;12.43
ZIPAQUIRA - URBANO;2024-01-28 22:59;12.58
ZIPAQUIRA - URBANO;2024-01-28 21:59;12.03
ZIPAQUIRA - URBANO;2024-01-28 20:59;10.82
ZIPAQUIRA - URBANO;2024-01-28 19:59;10.15
ZIPAQUIRA - URBANO;2024-01-28 18:59;9.03
ZIPAQUIRA - URBANO;2024-01-28 16:59;11.19
ZIPAQUIRA - URBANO;2024-01-28 15:59;10.99
ZIPAQUIRA - URBANO;2024-01-28 14:59;11.15
ZIPAQUIRA - URBANO;2024-01-28 13:59;10.84
ZIPAQUIRA - URBANO;2024-01-28 12:59;11.41
ZIPAQUIRA - URBANO;2024-01-28 11:59;12.47
ZIPAQUIRA - URBANO;2024-01-28 10:59;13.21
ZIPAQUIRA - URBANO;2024-01-28 09:59;14.22
ZIPAQUIRA - URBANO;2024-01-28 08:59;20.25
ZIPAQUIRA - URBANO;2024-01-28 07:59;25.44
ZIPAQUIRA - URBANO;2024-01-28 06:59;29.27
ZIPAQUIRA - URBANO;2024-01-28 05:59;31.12
ZIPAQUIRA - URBANO;2024-01-28 04:59;34.02
ZIPAQUIRA - URBANO;2024-01-28 03:59;30.4
ZIPAQUIRA - URBANO;2024-01-28 02:59;25.18
ZIPAQUIRA - URBANO;2024-01-28 01:59;20.17
ZIPAQUIRA - URBANO;2024-01-28 00:59;22.06
ZIPAQUIRA - URBANO;2024-01-27 23:59;22.4
ZIPAQUIRA - URBANO;2024-01-27 22:59;20.43
ZIPAQUIRA - URBANO;2024-01-27 21:59;17.2
ZIPAQUIRA - URBANO;2024-01-27 20:59;23.61
ZIPAQUIRA - URBANO;2024-01-27 19:59;17.24
ZIPAQUIRA - URBANO;2024-01-27 18:59;15.83
ZIPAQUIRA - URBANO;2024-01-27 17:59;13.84
ZIPAQUIRA - URBANO;2024-01-27 16:59;13.08
ZIPAQUIRA - URBANO;2024-01-27 15:59;11.37
ZIPAQUIRA - URBANO;2024-01-27 14:59;10.4
ZIPAQUIRA - URBANO;2024-01-27 13:59;10.2
ZIPAQUIRA - URBANO;2024-01-27 12:59;8.16
ZIPAQUIRA - URBANO;2024-01-27 11:59;9.43
ZIPAQUIRA - URBANO;2024-01-27 10:59;14.15
ZIPAQUIRA - URBANO;2024-01-27 09:59;14.92
ZIPAQUIRA - URBANO;2024-01-27 08:59;23.42
ZIPAQUIRA - URBANO;2024-01-27 07:59;42.79
ZIPAQUIRA - URBANO;2024-01-27 06:59;51.62
ZIPAQUIRA - URBANO;2024-01-27 05:59;47.0
ZIPAQUIRA - URBANO;2024-01-27 04:59;50.44
ZIPAQUIRA - URBANO;2024-01-27 03:59;48.02
ZIPAQUIRA - URBANO;2024-01-27 02:59;37.27
ZIPAQUIRA - URBANO;2024-01-27 01:59;36.58
ZIPAQUIRA - URBANO;2024-01-27 00:59;33.5
ZIPAQUIRA - URBANO;2024-01-26 23:59;17.53
ZIPAQUIRA - URBANO;2024-01-26 22:59;9.97
ZIPAQUIRA - URBANO;2024-01-26 21:59;10.49
ZIPAQUIRA - URBANO;2024-01-26 20:59;10.32
ZIPAQUIRA - URBANO;2024-01-26 19:59;11.0
ZIPAQUIRA - URBANO;2024-01-26 18:59;10.99
ZIPAQUIRA - URBANO;2024-01-26 17:59;7.67
ZIPAQUIRA - URBANO;2024-01-26 16:59;7.24
ZIPAQUIRA - URBANO;2024-01-26 15:59;6.58
ZIPAQUIRA - URBANO;2024-01-26 14:59;7.71
ZIPAQUIRA - URBANO;2024-01-26 13:59;7.22
ZIPAQUIRA - URBANO;2024-01-26 12:59;7.82
ZIPAQUIRA - URBANO;2024-01-26 11:59;12.82
ZIPAQUIRA - URBANO;2024-01-26 10:59;20.04
ZIPAQUIRA - URBANO;2024-01-26 09:59;22.67
ZIPAQUIRA - URBANO;2024-01-26 08:59;31.24
ZIPAQUIRA - URBANO;2024-01-26 07:59;52.74
ZIPAQUIRA - URBANO;2024-01-26 06:59;62.21
ZIPAQUIRA - URBANO;2024-01-26 05:59;63.33
ZIPAQUIRA - URBANO;2024-01-26 04:59;67.53
ZIPAQUIRA - URBANO;2024-01-26 03:59;68.81
ZIPAQUIRA - URBANO;2024-01-26 02:59;75.66
ZIPAQUIRA - URBANO;2024-01-26 01:59;104.15
ZIPAQUIRA - URBANO;2024-01-26 00:59;75.44
ZIPAQUIRA - URBANO;2024-01-25 23:59;23.64
ZIPAQUIRA - URBANO;2024-01-25 22:59;11.32
ZIPAQUIRA - URBANO;2024-01-25 21:59;9.22
ZIPAQUIRA - URBANO;2024-01-25 20:59;8.13
ZIPAQUIRA - URBANO;2024-01-25 20:00;7.31
ZIPAQUIRA - URBANO;2024-01-25 19:00;7.92
ZIPAQUIRA - URBANO;2024-01-25 18:00;7.45
ZIPAQUIRA - URBANO;2024-01-25 16:59;7.05
ZIPAQUIRA - URBANO;2024-01-25 15:59;7.4
ZIPAQUIRA - URBANO;2024-01-25 14:59;13.05
ZIPAQUIRA - URBANO;2024-01-25 13:59;13.78
ZIPAQUIRA - URBANO;2024-01-25 12:59;11.75
ZIPAQUIRA - URBANO;2024-01-25 11:59;17.16
ZIPAQUIRA - URBANO;2024-01-25 10:59;26.99
ZIPAQUIRA - URBANO;2024-01-25 09:59;44.14
ZIPAQUIRA - URBANO;2024-01-25 08:59;82.01
ZIPAQUIRA - URBANO;2024-01-25 07:59;52.23
ZIPAQUIRA - URBANO;2024-01-25 06:59;35.05
ZIPAQUIRA - URBANO;2024-01-25 05:59;27.71
ZIPAQUIRA - URBANO;2024-01-25 04:59;31.05
ZIPAQUIRA - URBANO;2024-01-25 03:59;24.3
ZIPAQUIRA - URBANO;2024-01-25 02:59;16.62
ZIPAQUIRA - URBANO;2024-01-25 01:59;21.37
ZIPAQUIRA - URBANO;2024-01-25 00:59;7.85
ZIPAQUIRA - URBANO;2024-01-24 23:59;15.67
ZIPAQUIRA - URBANO;2024-01-24 22:59;12.56
ZIPAQUIRA - URBANO;2024-01-24 21:59;8.79
ZIPAQUIRA - URBANO;2024-01-24 20:59;6.66
ZIPAQUIRA - URBANO;2024-01-24 19:59;6.36
ZIPAQUIRA - URBANO;2024-01-24 18:59;7.33
ZIPAQUIRA - URBANO;2024-01-24 17:59;4.38
ZIPAQUIRA - URBANO;2024-01-24 16:59;3.29
ZIPAQUIRA - URBANO;2024-01-24 15:59;3.75
ZIPAQUIRA - URBANO;2024-01-24 14:59;3.29
ZIPAQUIRA - URBANO;2024-01-24 13:59;27.7
ZIPAQUIRA - URBANO;2024-01-24 12:59;24.66
ZIPAQUIRA - URBANO;2024-01-24 11:59;26.98
ZIPAQUIRA - URBANO;2024-01-24 10:59;19.08
ZIPAQUIRA - URBANO;2024-01-24 09:59;17.48
ZIPAQUIRA - URBANO;2024-01-24 08:59;11.11
ZIPAQUIRA - URBANO;2024-01-24 07:59;24.5
ZIPAQUIRA - URBANO;2024-01-24 06:59;28.45
ZIPAQUIRA - URBANO;2024-01-24 05:59;23.89
ZIPAQUIRA - URBANO;2024-01-24 04:59;14.65
ZIPAQUIRA - URBANO;2024-01-24 03:59;18.14
ZIPAQUIRA - URBANO;2024-01-24 02:59;17.58
ZIPAQUIRA - URBANO;2024-01-24 01:59;14.62
ZIPAQUIRA - URBANO;2024-01-24 00:59;12.06
ZIPAQUIRA - URBANO;2024-01-23 23:59;11.05
ZIPAQUIRA - URBANO;2024-01-23 22:59;9.58
ZIPAQUIRA - URBANO;2024-01-23 21:59;9.2
ZIPAQUIRA - URBANO;2024-01-23 20:59;6.81
ZIPAQUIRA - URBANO;2024-01-23 19:59;8.7
ZIPAQUIRA - URBANO;2024-01-23 18:59;9.62
ZIPAQUIRA - URBANO;2024-01-23 17:59;5.34
ZIPAQUIRA - URBANO;2024-01-23 16:59;3.99
ZIPAQUIRA - URBANO;2024-01-23 15:59;3.5
ZIPAQUIRA - URBANO;2024-01-23 14:59;5.6
ZIPAQUIRA - URBANO;2024-01-23 13:59;8.17
ZIPAQUIRA - URBANO;2024-01-23 12:59;7.26
ZIPAQUIRA - URBANO;2024-01-23 11:59;3.35
ZIPAQUIRA - URBANO;2024-01-23 10:59;3.06
ZIPAQUIRA - URBANO;2024-01-23 09:59;2.95
ZIPAQUIRA - URBANO;2024-01-23 08:59;2.71
ZIPAQUIRA - URBANO;2024-01-23 07:59;12.34
ZIPAQUIRA - URBANO;2024-01-23 06:59;23.29
ZIPAQUIRA - URBANO;2024-01-23 05:59;17.99
ZIPAQUIRA - URBANO;2024-01-23 04:59;15.4
ZIPAQUIRA - URBANO;2024-01-23 03:59;14.46
ZIPAQUIRA - URBANO;2024-01-23 02:59;10.25
ZIPAQUIRA - URBANO;2024-01-23 01:59;10.75
ZIPAQUIRA - URBANO;2024-01-23 00:59;8.92
ZIPAQUIRA - URBANO;2024-01-22 23:59;7.63
ZIPAQUIRA - URBANO;2024-01-22 22:59;7.57
ZIPAQUIRA - URBANO;2024-01-22 21:59;6.83
ZIPAQUIRA - URBANO;2024-01-22 20:59;7.87
ZIPAQUIRA - URBANO;2024-01-22 19:59;6.96
ZIPAQUIRA - URBANO;2024-01-22 18:59;6.66
ZIPAQUIRA - URBANO;2024-01-22 17:59;5.5
ZIPAQUIRA - URBANO;2024-01-22 16:59;2.87
ZIPAQUIRA - URBANO;2024-01-22 15:59;2.58
ZIPAQUIRA - URBANO;2024-01-22 14:59;3.05
ZIPAQUIRA - URBANO;2024-01-22 13:59;2.71
ZIPAQUIRA - URBANO;2024-01-22 12:59;2.42
ZIPAQUIRA - URBANO;2024-01-22 11:59;2.46
ZIPAQUIRA - URBANO;2024-01-22 10:59;2.62
ZIPAQUIRA - URBANO;2024-01-22 09:59;2.31
ZIPAQUIRA - URBANO;2024-01-22 08:59;3.27
ZIPAQUIRA - URBANO;2024-01-22 07:59;6.1
ZIPAQUIRA - URBANO;2024-01-22 06:59;8.95
ZIPAQUIRA - URBANO;2024-01-22 05:59;6.25
ZIPAQUIRA - URBANO;2024-01-22 04:59;6.48
ZIPAQUIRA - URBANO;2024-01-22 03:59;6.54
ZIPAQUIRA - URBANO;2024-01-22 02:59;5.21
ZIPAQUIRA - URBANO;2024-01-22 01:59;6.65
ZIPAQUIRA - URBANO;2024-01-22 00:59;8.39
ZIPAQUIRA - URBANO;2024-01-21 23:59;6.42
ZIPAQUIRA - URBANO;2024-01-21 22:59;7.06
ZIPAQUIRA - URBANO;2024-01-21 21:59;9.22
ZIPAQUIRA - URBANO;2024-01-21 20:59;9.75
ZIPAQUIRA - URBANO;2024-01-21 19:59;7.95
ZIPAQUIRA - URBANO;2024-01-21 18:59;7.05
ZIPAQUIRA - URBANO;2024-01-21 17:59;5.75
ZIPAQUIRA - URBANO;2024-01-21 16:59;4.51
ZIPAQUIRA - URBANO;2024-01-21 15:59;3.77
ZIPAQUIRA - URBANO;2024-01-21 14:59;3.84
ZIPAQUIRA - URBANO;2024-01-21 13:59;3.84
ZIPAQUIRA - URBANO;2024-01-21 12:59;3.53
ZIPAQUIRA - URBANO;2024-01-21 11:59;4.06
ZIPAQUIRA - URBANO;2024-01-21 10:59;3.95
ZIPAQUIRA - URBANO;2024-01-21 09:59;3.53
ZIPAQUIRA - URBANO;2024-01-21 08:59;3.63
ZIPAQUIRA - URBANO;2024-01-21 07:59;4.05
ZIPAQUIRA - URBANO;2024-01-21 06:59;3.33
ZIPAQUIRA - URBANO;2024-01-21 05:59;3.59
ZIPAQUIRA - URBANO;2024-01-21 04:59;6.63
ZIPAQUIRA - URBANO;2024-01-21 03:59;9.75
ZIPAQUIRA - URBANO;2024-01-21 02:59;12.1
ZIPAQUIRA - URBANO;2024-01-21 01:59;13.81
ZIPAQUIRA - URBANO;2024-01-21 00:59;14.28
ZIPAQUIRA - URBANO;2024-01-20 23:59;12.66
ZIPAQUIRA - URBANO;2024-01-20 22:59;7.2
ZIPAQUIRA - URBANO;2024-01-20 21:59;9.22
ZIPAQUIRA - URBANO;2024-01-20 20:59;8.3
ZIPAQUIRA - URBANO;2024-01-20 19:59;8.78
ZIPAQUIRA - URBANO;2024-01-20 18:59;6.02
ZIPAQUIRA - URBANO;2024-01-20 17:59;4.94
ZIPAQUIRA - URBANO;2024-01-20 16:59;4.28
ZIPAQUIRA - URBANO;2024-01-20 15:59;2.37
ZIPAQUIRA - URBANO;2024-01-20 14:59;2.92
ZIPAQUIRA - URBANO;2024-01-20 13:59;2.59
ZIPAQUIRA - URBANO;2024-01-20 12:59;2.16
ZIPAQUIRA - URBANO;2024-01-20 11:59;2.63
ZIPAQUIRA - URBANO;2024-01-20 10:59;6.0
ZIPAQUIRA - URBANO;2024-01-20 09:59;8.58
ZIPAQUIRA - URBANO;2024-01-20 08:59;12.41
ZIPAQUIRA - URBANO;2024-01-20 07:59;15.34
ZIPAQUIRA - URBANO;2024-01-20 06:59;19.3
ZIPAQUIRA - URBANO;2024-01-20 05:59;18.05
ZIPAQUIRA - URBANO;2024-01-20 04:59;17.5
ZIPAQUIRA - URBANO;2024-01-20 03:59;19.2
ZIPAQUIRA - URBANO;2024-01-20 02:59;13.26
ZIPAQUIRA - URBANO;2024-01-20 01:59;12.1
ZIPAQUIRA - URBANO;2024-01-20 00:59;12.02
ZIPAQUIRA - URBANO;2024-01-19 23:59;14.53
ZIPAQUIRA - URBANO;2024-01-19 22:59;7.33
ZIPAQUIRA - URBANO;2024-01-19 21:59;7.36
ZIPAQUIRA - URBANO;2024-01-19 20:59;8.43
ZIPAQUIRA - URBANO;2024-01-19 19:59;7.72
ZIPAQUIRA - URBANO;2024-01-19 18:59;5.72
ZIPAQUIRA - URBANO;2024-01-19 17:59;6.62
ZIPAQUIRA - URBANO;2024-01-19 16:59;4.48
ZIPAQUIRA - URBANO;2024-01-19 15:59;3.75
ZIPAQUIRA - URBANO;2024-01-19 14:59;3.34
ZIPAQUIRA - URBANO;2024-01-19 13:59;5.54
ZIPAQUIRA - URBANO;2024-01-19 12:59;2.98
ZIPAQUIRA - URBANO;2024-01-19 11:59;3.36
ZIPAQUIRA - URBANO;2024-01-19 10:59;4.15
ZIPAQUIRA - URBANO;2024-01-19 09:59;5.28
ZIPAQUIRA - URBANO;2024-01-19 08:59;5.7
ZIPAQUIRA - URBANO;2024-01-19 07:59;16.45
ZIPAQUIRA - URBANO;2024-01-19 06:59;25.37
ZIPAQUIRA - URBANO;2024-01-19 05:59;9.69
ZIPAQUIRA - URBANO;2024-01-19 04:59;10.0
ZIPAQUIRA - URBANO;2024-01-19 03:59;8.9
ZIPAQUIRA - URBANO;2024-01-19 02:59;6.05
ZIPAQUIRA - URBANO;2024-01-19 01:59;3.22
ZIPAQUIRA - URBANO;2024-01-19 00:59;7.14
ZIPAQUIRA - URBANO;2024-01-18 23:59;4.11
ZIPAQUIRA - URBANO;2024-01-18 22:59;4.19
ZIPAQUIRA - URBANO;2024-01-18 21:59;7.87
ZIPAQUIRA - URBANO;2024-01-18 20:59;5.83
ZIPAQUIRA - URBANO;2024-01-18 19:59;6.29
ZIPAQUIRA - URBANO;2024-01-18 18:59;6.17
ZIPAQUIRA - URBANO;2024-01-18 17:59;5.45
ZIPAQUIRA - URBANO;2024-01-18 16:59;4.31
ZIPAQUIRA - URBANO;2024-01-18 15:59;3.6
ZIPAQUIRA - URBANO;2024-01-18 14:59;3.69
ZIPAQUIRA - URBANO;2024-01-18 13:59;4.28
ZIPAQUIRA - URBANO;2024-01-18 12:59;3.75
ZIPAQUIRA - URBANO;2024-01-18 11:59;3.15
ZIPAQUIRA - URBANO;2024-01-18 10:59;3.39
ZIPAQUIRA - URBANO;2024-01-18 09:59;3.91
ZIPAQUIRA - URBANO;2024-01-18 08:59;4.02
ZIPAQUIRA - URBANO;2024-01-18 07:59;7.94
ZIPAQUIRA - URBANO;2024-01-18 06:59;11.16
ZIPAQUIRA - URBANO;2024-01-18 05:59;16.02
ZIPAQUIRA - URBANO;2024-01-18 04:59;12.49
ZIPAQUIRA - URBANO;2024-01-18 03:59;8.52
ZIPAQUIRA - URBANO;2024-01-18 02:59;7.87
ZIPAQUIRA - URBANO;2024-01-18 01:59;8.87
ZIPAQUIRA - URBANO;2024-01-18 00:59;11.79
ZIPAQUIRA - URBANO;2024-01-17 23:59;10.46
ZIPAQUIRA - URBANO;2024-01-17 22:59;7.38
ZIPAQUIRA - URBANO;2024-01-17 21:59;9.92
ZIPAQUIRA - URBANO;2024-01-17 20:59;10.66
ZIPAQUIRA - URBANO;2024-01-17 19:59;5.8
ZIPAQUIRA - URBANO;2024-01-17 18:59;5.5
ZIPAQUIRA - URBANO;2024-01-17 17:59;4.82
ZIPAQUIRA - URBANO;2024-01-17 16:59;3.32
ZIPAQUIRA - URBANO;2024-01-17 15:59;2.94
ZIPAQUIRA - URBANO;2024-01-17 14:59;3.92
ZIPAQUIRA - URBANO;2024-01-17 13:59;3.92
ZIPAQUIRA - URBANO;2024-01-17 12:59;4.11
ZIPAQUIRA - URBANO;2024-01-17 11:59;3.66
ZIPAQUIRA - URBANO;2024-01-17 10:59;4.09
ZIPAQUIRA - URBANO;2024-01-17 09:59;4.24
ZIPAQUIRA - URBANO;2024-01-17 08:59;8.05
ZIPAQUIRA - URBANO;2024-01-17 07:59;18.53
ZIPAQUIRA - URBANO;2024-01-17 06:59;20.61
ZIPAQUIRA - URBANO;2024-01-17 05:59;23.58
ZIPAQUIRA - URBANO;2024-01-17 04:59;15.36
ZIPAQUIRA - URBANO;2024-01-17 03:59;14.18
ZIPAQUIRA - URBANO;2024-01-17 02:59;9.71
ZIPAQUIRA - URBANO;2024-01-17 01:59;7.85
ZIPAQUIRA - URBANO;2024-01-17 00:59;5.42
ZIPAQUIRA - URBANO;2024-01-16 23:59;6.71
ZIPAQUIRA - URBANO;2024-01-16 22:59;5.7
ZIPAQUIRA - URBANO;2024-01-16 21:59;5.37
ZIPAQUIRA - URBANO;2024-01-16 20:59;5.72
ZIPAQUIRA - URBANO;2024-01-16 19:59;5.77
ZIPAQUIRA - URBANO;2024-01-16 18:59;5.37
ZIPAQUIRA - URBANO;2024-01-16 17:59;7.48
ZIPAQUIRA - URBANO;2024-01-16 16:59;4.65
ZIPAQUIRA - URBANO;2024-01-16 15:59;3.55
ZIPAQUIRA - URBANO;2024-01-16 14:59;3.28
ZIPAQUIRA - URBANO;2024-01-16 13:59;3.2
ZIPAQUIRA - URBANO;2024-01-16 12:59;2.95
ZIPAQUIRA - URBANO;2024-01-16 11:59;2.86
ZIPAQUIRA - URBANO;2024-01-16 10:59;2.76
ZIPAQUIRA - URBANO;2024-01-16 09:59;3.23
ZIPAQUIRA - URBANO;2024-01-16 08:59;6.77
ZIPAQUIRA - URBANO;2024-01-16 08:00;17.16
ZIPAQUIRA - URBANO;2024-01-16 07:00;22.31
ZIPAQUIRA - URBANO;2024-01-16 06:00;14.92
ZIPAQUIRA - URBANO;2024-01-16 05:00;11.38
ZIPAQUIRA - URBANO;2024-01-16 04:00;8.23
ZIPAQUIRA - URBANO;2024-01-16 03:00;7.28
ZIPAQUIRA - URBANO;2024-01-16 02:00;8.52
ZIPAQUIRA - URBANO;2024-01-16 01:00;9.14
ZIPAQUIRA - URBANO;2024-01-16 00:00;5.12
ZIPAQUIRA - URBANO;2024-01-15 23:00;4.69
ZIPAQUIRA - URBANO;2024-01-15 22:00;5.68
ZIPAQUIRA - URBANO;2024-01-15 21:00;5.14
ZIPAQUIRA - URBANO;2024-01-15 20:00;3.84
ZIPAQUIRA - URBANO;2024-01-15 19:00;4.36
ZIPAQUIRA - URBANO;2024-01-15 18:00;4.23
ZIPAQUIRA - URBANO;2024-01-15 17:00;3.38
ZIPAQUIRA - URBANO;2024-01-15 16:00;2.92
ZIPAQUIRA - URBANO;2024-01-15 14:59;3.1
ZIPAQUIRA - URBANO;2024-01-15 13:59;3.12
ZIPAQUIRA - URBANO;2024-01-15 12:59;3.78
ZIPAQUIRA - URBANO;2024-01-15 12:00;3.78
ZIPAQUIRA - URBANO;2024-01-15 11:00;3.57
ZIPAQUIRA - URBANO;2024-01-15 09:59;3.92
ZIPAQUIRA - URBANO;2024-01-15 08:59;7.9
ZIPAQUIRA - URBANO;2024-01-15 08:00;19.3
ZIPAQUIRA - URBANO;2024-01-15 07:00;19.16
ZIPAQUIRA - URBANO;2024-01-15 06:00;19.31
ZIPAQUIRA - URBANO;2024-01-15 05:00;8.89
ZIPAQUIRA - URBANO;2024-01-15 04:00;11.35
ZIPAQUIRA - URBANO;2024-01-15 03:00;11.19
ZIPAQUIRA - URBANO;2024-01-15 02:00;11.74
ZIPAQUIRA - URBANO;2024-01-15 01:00;10.47
ZIPAQUIRA - URBANO;2024-01-15 00:00;9.3
ZIPAQUIRA - URBANO;2024-01-14 23:00;9.78
ZIPAQUIRA - URBANO;2024-01-14 22:00;9.18
ZIPAQUIRA - URBANO;2024-01-14 21:00;9.11
ZIPAQUIRA - URBANO;2024-01-14 20:00;8.91
ZIPAQUIRA - URBANO;2024-01-14 19:00;7.79
ZIPAQUIRA - URBANO;2024-01-14 18:00;7.33
ZIPAQUIRA - URBANO;2024-01-14 17:00;6.98
ZIPAQUIRA - URBANO;2024-01-14 16:00;6.15
ZIPAQUIRA - URBANO;2024-01-14 15:00;5.93
ZIPAQUIRA - URBANO;2024-01-14 14:00;5.94
ZIPAQUIRA - URBANO;2024-01-14 13:00;5.01
ZIPAQUIRA - URBANO;2024-01-14 12:00;5.24
ZIPAQUIRA - URBANO;2024-01-14 11:00;6.06
ZIPAQUIRA - URBANO;2024-01-14 09:59;9.12
ZIPAQUIRA - URBANO;2024-01-14 08:59;10.43
ZIPAQUIRA - URBANO;2024-01-14 08:00;17.91
ZIPAQUIRA - URBANO;2024-01-14 07:00;18.98
ZIPAQUIRA - URBANO;2024-01-14 06:00;16.1
ZIPAQUIRA - URBANO;2024-01-14 05:00;14.67
ZIPAQUIRA - URBANO;2024-01-14 04:00;13.83
ZIPAQUIRA - URBANO;2024-01-14 03:00;13.47
ZIPAQUIRA - URBANO;2024-01-14 02:00;11.96
ZIPAQUIRA - URBANO;2024-01-14 01:00;11.89
ZIPAQUIRA - URBANO;2024-01-14 00:00;10.66
ZIPAQUIRA - URBANO;2024-01-13 22:59;10.63
ZIPAQUIRA - URBANO;2024-01-13 22:00;10.95
ZIPAQUIRA - URBANO;2024-01-13 20:59;9.43
ZIPAQUIRA - URBANO;2024-01-13 20:00;10.33
ZIPAQUIRA - URBANO;2024-01-13 19:00;11.67
ZIPAQUIRA - URBANO;2024-01-13 18:00;10.47
ZIPAQUIRA - URBANO;2024-01-13 16:59;9.45
ZIPAQUIRA - URBANO;2024-01-13 15:59;9.43
ZIPAQUIRA - URBANO;2024-01-13 15:00;9.8
ZIPAQUIRA - URBANO;2024-01-13 13:59;11.07
ZIPAQUIRA - URBANO;2024-01-13 12:59;6.92
ZIPAQUIRA - URBANO;2024-01-13 11:59;7.72
ZIPAQUIRA - URBANO;2024-01-13 10:59;8.41
ZIPAQUIRA - URBANO;2024-01-13 09:59;10.76
ZIPAQUIRA - URBANO;2024-01-13 08:59;12.49
ZIPAQUIRA - URBANO;2024-01-13 08:00;15.9
ZIPAQUIRA - URBANO;2024-01-13 07:00;19.09
ZIPAQUIRA - URBANO;2024-01-13 06:00;12.05
ZIPAQUIRA - URBANO;2024-01-13 05:00;12.31
ZIPAQUIRA - URBANO;2024-01-13 04:00;8.22
ZIPAQUIRA - URBANO;2024-01-13 03:00;10.73
ZIPAQUIRA - URBANO;2024-01-13 02:00;12.95
ZIPAQUIRA - URBANO;2024-01-13 01:00;12.21
ZIPAQUIRA - URBANO;2024-01-13 00:00;12.99
ZIPAQUIRA - URBANO;2024-01-12 23:00;11.82
ZIPAQUIRA - URBANO;2024-01-12 22:00;9.53
ZIPAQUIRA - URBANO;2024-01-12 21:00;10.47
ZIPAQUIRA - URBANO;2024-01-12 20:00;11.64
ZIPAQUIRA - URBANO;2024-01-12 19:00;9.35
ZIPAQUIRA - URBANO;2024-01-12 18:00;7.53
ZIPAQUIRA - URBANO;2024-01-12 17:00;6.91
ZIPAQUIRA - URBANO;2024-01-12 16:00;5.36
ZIPAQUIRA - URBANO;2024-01-12 14:59;4.06
ZIPAQUIRA - URBANO;2024-01-12 13:59;3.69
ZIPAQUIRA - URBANO;2024-01-12 12:59;3.55
